Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Sales Start Date,Sales End Date,Support Start Date,Support End Date,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Product Type,Locked,Max Level,Brand,Purchase Price,Sub Category,Stock Type,Last Activity Time,Connected To.module,Connected To.id
zcrm_5586105000066355029,zcrm_5586105000001430001,SSS Admin,HYD SOFT VALVE MULTITNK 30-42,H12189,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-07 12:03:28,2025-11-10 16:29:51,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-11-10 16:29:51,,
zcrm_5586105000066355030,zcrm_5586105000001430001,SSS Admin,Kinetico Softerner Kit Riser Kit For HS230s OD,KSKRK,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-07 12:03:28,2025-11-10 16:29:51,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-11-10 16:29:51,,
zcrm_5586105000066355031,zcrm_5586105000001430001,SSS Admin,Kinetico Distributor Assembly For HS230s OD,PN 10997,,,false,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-07 12:03:28,2025-12-27 16:03:52,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000066355032,zcrm_5586105000001430001,SSS Admin,"Kinetico KIT,VENTURI HYD-BROWN",12204,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-07 12:03:28,2025-11-10 16:29:51,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-11-10 16:29:51,,
zcrm_5586105000066355033,zcrm_5586105000001430001,SSS Admin,"PLUG,VENTURI-HYD",10933,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-07 12:03:28,2025-11-10 16:29:51,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-11-10 16:29:51,,
zcrm_5586105000066355034,zcrm_5586105000001430001,SSS Admin,"BRINE VLV 50"",(54HF)",74160A,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-07 12:03:28,2025-11-10 16:29:51,0,Unit,0,0,0,,,0,,,goods,false,,,147.24,,,2025-11-10 16:29:51,,
zcrm_5586105000066360033,zcrm_5586105000001430001,SSS Admin,HUAWEI - SMART POWER SENSOR 3-PHASE INTELLIGENT ELECTRIC,SMARTPS-250A-TO,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-07 18:33:40,2026-01-05 19:07:26,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2026-01-05 19:07:26,,
zcrm_5586105000066818001,zcrm_5586105000001430001,SSS Admin,MCB Metalclad Indoor Wall Mounted 200A 4P PVAC,MCB200A4PIWM,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 07:09:36,2025-12-27 16:03:52,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000066852043,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT KLIP-LOK 700 LANDSCAPE 9/R,D-IKPVKL700L-9,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,3915,Each,0,0,0,,,0,,,goods,false,,,519.42,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852044,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT SHINGLE PORTRAIT 8/R,D-IKPVSP-8,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-12-23 17:40:34,3480,Each,0,0,0,,,0,,,goods,false,,,392.88,INSTALLATION KIT,,2025-12-23 17:40:34,,
zcrm_5586105000066852045,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT KLIP-LOK 700 LANDSCAPE 8/R,D-IKPVKL700L-8,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2026-01-15 14:43:26,3480,Each,0,-4,0,,,7,,,goods,false,,,428.08,INSTALLATION KIT,,2026-01-15 14:43:26,,
zcrm_5586105000066852046,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT KLIP-LOK 700 LANDSCAPE 6/R,D-IKPVKL700L-6,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,2610,Each,0,0,0,,,0,,,goods,false,,,319.7,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852047,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT SHINGLE LANDSCAPE 3/R,D-IKPVSL-3,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,1305,Each,0,0,0,,,0,,,goods,false,,,198.28,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852048,zcrm_5586105000001430001,SSS Admin,D-PV Install Kit Shingle Landscape 4/R,D-IKPVSL-4,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,1740,Each,0,0,0,,,0,,,goods,false,,,210.92,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852049,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT SHINGLE LANDSCAPE 5/R,D-IKPVSL-5,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,2175,Each,0,0,0,,,0,,,goods,false,,,297.86,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852050,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT SHINGLE LANDSCAPE 6/R,D-IKPVSL-6,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,2610,Each,0,0,0,,,0,,,goods,false,,,310.5,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852051,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT SHINGLE LANDSCAPE 7/R,D-IKPVSL-7,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,3045,Each,0,0,0,,,0,,,goods,false,,,397.44,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852052,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT SHINGLE LANDSCAPE 8/R,D-IKPVSL-8,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,3480,Each,0,0,0,,,0,,,goods,false,,,410.08,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852053,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT SHINGLE LANDSCAPE 9/R,D-IKPVSL-9,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,3915,Each,0,0,0,,,0,,,goods,false,,,497.02,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852054,zcrm_5586105000001430001,SSS Admin,D-PV Install Kit Shingle Portrait 3/R,D-IKPVSP-3,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,1305,Each,0,0,0,,,0,,,goods,false,,,181.08,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852055,zcrm_5586105000001430001,SSS Admin,D-PV Install Kit Shingle Portrait 5/R,D-IKPVSP-5,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,2175,Each,0,0,0,,,0,,,goods,false,,,280.66,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852056,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT SHINGLE PORTRAIT 7/R,D-IKPVSP-7,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,3045,Each,0,0,0,,,0,,,goods,false,,,380.24,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066852057,zcrm_5586105000001430001,SSS Admin,D-PV INSTALL KIT SHINGLE PORTRAIT 9/R,D-IKPVSP-9,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 08:20:03,2025-11-12 10:43:27,3915,Each,0,0,0,,,0,,,goods,false,,,479.82,INSTALLATION KIT,,2025-11-12 10:43:27,,
zcrm_5586105000066898025,zcrm_5586105000001430001,SSS Admin,MERU MP68 HCM 3kW Wrapped PTV,COMP-006579,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-12 16:44:19,2026-01-13 16:22:36,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2026-01-13 16:22:36,,
zcrm_5586105000066962048,zcrm_5586105000001430001,SSS Admin,Tundish 15 x22 MM,T-15x22,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-13 12:16:34,2026-01-20 11:35:17,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2026-01-20 11:35:17,,
zcrm_5586105000067622043,zcrm_5586105000001430001,SSS Admin,Battery Cable Cu/PVC 1C x 150mm,FC150MM,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-19 09:36:11,2025-12-27 16:03:52,0,M,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000067931259,zcrm_5586105000001430001,SSS Admin,DANFOSS THERMAL VALVE EXPANSION 067B3297 R134A,PART-000127,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-20 12:08:35,2026-01-21 16:08:10,0,Unit,0,-1,0,,,2,,,goods,false,,,0,,,2026-01-21 16:08:10,,
zcrm_5586105000067931260,zcrm_5586105000001430001,SSS Admin,DANFOSS VALVE 1/2” X 7/8” SOLDER ANGLEWAY,PART-000174,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-20 12:08:35,2026-01-21 16:08:10,0,Unit,0,-1,0,,,2,,,goods,false,,,0,,,2026-01-21 16:08:10,,
zcrm_5586105000067931261,zcrm_5586105000001430001,SSS Admin,ORIFICE CAGE THERMOSTATIC EXPANSION VALVE 5 #02,PART-000162,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-20 12:08:35,2026-01-21 16:08:10,0,Unit,0,-1,0,,,2,,,goods,false,,,0,,,2026-01-21 16:08:10,,
zcrm_5586105000067931262,zcrm_5586105000001430001,SSS Admin,"VALVES – V06 1"" - 1/2"", 8168031",PART-000220,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-20 12:08:35,2026-01-21 16:08:10,0,Unit,0,-1,0,,,2,,,goods,false,,,0,,,2026-01-21 16:08:10,,
zcrm_5586105000067947272,zcrm_5586105000001430001,SSS Admin,Item Below,Kaison Project 2,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-20 18:39:22,2025-12-31 10:24:03,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-12-31 10:24:03,,
zcrm_5586105000067966045,zcrm_5586105000001430001,SSS Admin,END CAP FOR CABEL LUG X 95MM,EC 95MM,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-20 16:39:00,2025-12-27 16:03:52,0,pcs,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000068029052,zcrm_5586105000001430001,SSS Admin,PVC Platform Hand Trolley With PU Wheel,T035-085,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-21 11:40:59,2025-11-21 11:40:59,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,,,
zcrm_5586105000068029053,zcrm_5586105000001430001,SSS Admin,CONTACTOR-SCHNEIDER 3P LC1 E1201 EASYPACT TVS N5,LC1E1201U5,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-21 11:40:59,2026-01-30 12:20:07,0,Unit,0,-1,0,,,1,,,goods,false,,,0,,,2026-01-30 12:19:23,,
zcrm_5586105000068362245,zcrm_5586105000001430001,SSS Admin,RJ45 crimping tools,RJ45 crimping tools,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-24 10:07:52,2025-12-27 16:03:52,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000068516053,zcrm_5586105000001430001,SSS Admin,"ISOLATION BARRIER OD 1/2""",ISOLATION BARRIER,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-25 18:23:49,2025-11-25 18:23:49,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,,,
zcrm_5586105000068516054,zcrm_5586105000001430001,SSS Admin,"SOLENOID VALVE SOLDER – 1/2”, EVR 6 NC, 032L1209",PART-000171,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-25 18:23:49,2025-11-25 18:23:49,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,,,
zcrm_5586105000068655035,zcrm_5586105000001430001,SSS Admin,HOYMILES HYBRID INVERTER 6KW 3 PHASE,HIT-6L-G3,,,true,Hoymiles,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-11-26 15:28:00,2025-12-27 16:03:52,20970,Unit,0,0,0,,,0,3 PHASE 2 MPPT,,goods,false,,,1182.03,,,2025-12-27 16:03:52,,
zcrm_5586105000069669051,zcrm_5586105000001430001,SSS Admin,Growatt 3kW 1P 2MPPT S.Inverter,MIN3000TL-X2,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-01 16:35:09,2025-12-01 16:35:09,7166,Each,0,0,0,,,0,10 Years Product Warranty,,goods,false,20,,5060,STRING INVERTER,Kanban,,,
zcrm_5586105000069669052,zcrm_5586105000001430001,SSS Admin,Growatt String 1P Solar PV System 3.72/3,SPV-S1P3.72,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-01 16:35:09,2025-12-01 16:35:09,21540,Each,0,0,0,,,0,"1) [SSA-66HD-620N]Solarspace 620W N-Topcon Bi Facial PV Module - 8 pcs
2) [MIN3000TL-X2]Growatt 3kW 1P 2MPPT S.Inverter - 1 Each
3) [IKPVE-11]PV Electrical Install Kit, 1 Phase, String, 1-2 Floor - 1 Each
4) [PVCB-1]PV Combiner Box, 63A, 1 Phase, String Inverter - 1 Each
5) [IKPVTP-6]PV Install Kit Tiles Portrait 6/R - 1 Each
6) [T-481]SOLARTECH PV SYSTEM INSTALLATION 6P - 1 Each
7) [T-434]Solartech Photovoltaic System Testing & Commissioning - 1 Each
8) [T-1001]Seda Application Fee - 1 Each
9) [SAF-01]SURUHANJAYA APPLICATION FEE - 1 unit
10) [T-432]TnB Application - 1 Each
11) [T-427]Skylift (27 M) - 1 Each",,goods,false,,,0,,,,,
zcrm_5586105000069810227,zcrm_5586105000001430001,SSS Admin,"MP1100 - OD979MM, OC[EG, 1.5MM], IT[SS304, 3.0MM] (VFM, 1H)",COMP-008975,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-02 17:03:18,2025-12-27 16:03:52,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000069875015,zcrm_5586105000001430001,SSS Admin,GROWATT STRING INVERTER 3000TLX2 1 PHASE 2 MPPT,MIN 3000TL-X2,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-01 18:36:11,2025-12-01 18:36:11,1950,Unit,0,0,0,,,0,,,goods,false,,,6500,,,,,
zcrm_5586105000069875016,zcrm_5586105000001430001,SSS Admin,HOYMILES HYBRID INVERTER 6KW 1 PHASE,HYS-6.0LV-EUG1,,,true,Hoymiles,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-01 18:36:11,2026-01-26 10:45:54,9040,Unit,0,0,0,,,2,10 Years Warranty,,goods,false,,,0,Hybrid Inverter,,2026-01-26 10:45:54,,
zcrm_5586105000069875017,zcrm_5586105000001430001,SSS Admin,HOYMILES HYBRID INVERTER 8KW 1 PHASE,HYS-8.0LV-EUG2,,,true,Hoymiles,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-01 18:36:11,2025-12-27 16:03:52,17220,Unit,0,0,0,,,0,10 Years Warranty,,goods,false,,,0,HYBRID INVERTER,,2025-12-27 16:03:52,,
zcrm_5586105000069875018,zcrm_5586105000001430001,SSS Admin,HOYMILES HYBRID INVERTER 10KW 1 PHASE,HYS-10.0LV-EUG2,,,true,Hoymiles,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-01 18:36:11,2025-12-27 16:03:52,19130,Unit,0,0,0,,,0,10 Years Warranty,,goods,false,,,0,HYBRID INVERTER,,2025-12-27 16:03:52,,
zcrm_5586105000069875019,zcrm_5586105000001430001,SSS Admin,HOYMILES HYBRID INVERTER 17kWac 3PHASE,HIT-17L-G3,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-01 18:36:11,2026-01-30 15:34:03,27540,Unit,0,-1,0,,,1,10 Years Warranty,,goods,false,,,0,,,2026-01-30 15:30:34,,
zcrm_5586105000069875049,zcrm_5586105000001430001,SSS Admin,HOYMILES HYBRID INVERTER 12KW 1 PHASE,HYS-12.0LV-EUG2,,,true,Hoymiles,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-02 11:03:14,2025-12-27 16:03:52,21050,Unit,0,0,0,,,0,10 Years Warranty,,goods,false,,,0,HYBRID INVERTER,,2025-12-27 16:03:52,,
zcrm_5586105000069964005,zcrm_5586105000001430001,SSS Admin,"BRASS FLARE NUT - 5/8""",PART-000089,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-03 10:04:19,2025-12-03 10:04:19,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,,,
zcrm_5586105000069964006,zcrm_5586105000001430001,SSS Admin,"BRASS FLARE NUT - 1/2""",PART-000181,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-03 10:04:19,2025-12-03 10:04:19,0,Unit,0,0,0,,,0,,,goods,false,,,0,,,,,
zcrm_5586105000070799007,zcrm_5586105000001430001,SSS Admin,"BRACKET - T3MM X W30MM X H50MM, PV",SMFG-000378,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-08 14:42:22,2025-12-27 16:03:52,0,pcs,0,0,0,,,0,,,goods,false,,,0,,,2025-12-27 16:03:52,,
zcrm_5586105000070799025,zcrm_5586105000001430001,SSS Admin,Tinned Copper Busbar 400A 5WAYS 6MMX45MM,TCB-400A-5W,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-08 16:42:37,2026-01-24 16:00:18,934,Unit,0,0,0,,,0,,,goods,false,,,280,,,2026-01-24 16:00:18,,
zcrm_5586105000070799026,zcrm_5586105000001430001,SSS Admin,TERASAKI 400A TPN ( 3 POLE ) AC MCCB 50KA,TERASAKI S400NF,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-08 16:42:37,2025-12-08 16:42:37,3000,Unit,0,0,0,,,0,,,goods,false,,,900,,,,,
zcrm_5586105000070908059,zcrm_5586105000001430001,SSS Admin,SLEEVE ANCHOR 3/8 M12,SA-3/8 M12,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-09 15:44:56,2026-01-22 17:39:23,0,pcs,0,0,0,,,0,,,goods,false,,,0,,,2026-01-22 17:39:23,,
zcrm_5586105000070911042,zcrm_5586105000001430001,SSS Admin,KINETICO-SOFTENER TANK-10999,10999,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-09 11:44:36,2026-01-02 10:19:44,0,unit,0,-1,0,,,1,,,goods,false,,,0,,,2026-01-02 10:19:44,,
zcrm_5586105000070911043,zcrm_5586105000001430001,SSS Admin,"KINETICO - FLOW CONTROL, HYD B/W UNDRLD - PART NO: 10919",10919,,,true,,,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2025-12-09 11:44:36,2026-01-14 13:16:40,0,Unit,0,-15,0,,,30,,,goods,false,,,0,,,2026-01-14 13:16:40,,
